user_id,age,weight_kg,height_cm,workout_duration_min,workout_type,calories_burned,avg_heart_rate,sleep_hours,steps,active_minutes,resting_heart_rate,vo2_max,stress_level,hydration_liters,recovery_score
3232,28,87.8,155.2,56,Yoga,183,123,5.2,3636,134,84,39.6,2,3.7,64.7
3233,56,77.0,161.4,32,Strength,389,91,4.8,16934,115,67,46.2,8,2.49,59.2
3234,45,53.9,150.2,112,HIIT,170,87,7.7,13104,157,78,43.8,6,3.96,94.0
3235,22,50.9,165.2,88,HIIT,274,112,5.3,17108,107,82,53.5,9,2.55,79.8
3236,34,55.1,155.4,44,Cardio,562,90,7.8,19628,128,60,31.8,6,3.37,52.5
3237,37,70.5,173.6,32,Yoga,494,67,9.8,13929,128,54,48.8,3,2.09,85.0
3238,58,96.7,183.9,107,Cardio,190,131,9.7,12789,161,65,52.8,2,3.82,42.3
3239,29,81.9,193.7,114,HIIT,568,157,5.4,15268,172,54,44.2,9,3.06,63.8
3240,23,90.1,187.5,39,Cardio,533,146,5.0,12704,50,55,33.2,3,1.23,94.6
3241,34,73.3,196.9,91,Yoga,348,133,7.4,6514,131,65,37.3,6,1.33,81.4
3242,36,68.1,152.7,79,Strength,671,160,7.5,16422,25,69,50.4,2,3.67,87.6
3243,43,55.4,150.6,92,HIIT,340,171,8.0,17540,131,78,56.9,7,3.43,95.9
3244,49,93.8,183.1,40,Yoga,595,84,8.4,7615,89,75,42.6,1,1.99,86.5
3245,23,89.2,164.5,80,Cardio,439,174,7.6,19652,115,71,46.8,9,2.56,45.3
3246,53,58.4,162.7,103,HIIT,570,92,4.7,16840,15,69,36.9,1,3.56,53.8
3247,55,75.6,166.5,98,Cardio,562,168,8.7,4376,29,76,42.4,9,1.31,70.0
3248,28,74.4,163.5,45,Cardio,374,127,4.5,18945,145,55,40.1,1,1.41,40.8
3249,50,81.3,175.6,73,Strength,114,66,4.1,13641,106,70,49.7,1,3.15,77.5
3250,41,97.3,172.0,61,Cardio,140,156,8.6,17232,15,80,59.5,8,1.25,79.4
3251,40,79.0,175.6,30,Cardio,307,125,7.3,13558,17,81,54.4,1,2.06,81.8
3252,32,77.0,183.6,56,Yoga,159,171,8.2,13315,23,77,35.8,8,1.76,73.3
3253,44,52.5,169.4,30,Cardio,464,105,6.3,13083,140,77,47.3,3,3.28,67.1
3254,28,53.1,162.6,46,Strength,339,155,4.1,4504,139,80,32.0,4,1.01,91.3
3255,34,59.4,158.3,113,Cardio,259,64,6.0,12068,31,57,37.4,2,1.35,86.0
3256,31,51.6,167.5,102,Cardio,496,169,7.6,11684,94,58,35.2,6,1.3,76.7
3257,44,87.2,187.1,53,Cardio,599,76,5.4,11321,143,81,40.1,7,1.95,42.8
3258,35,86.2,187.8,57,HIIT,308,135,8.1,12455,53,84,50.4,3,1.7,81.6
3259,45,56.8,183.3,80,Strength,232,111,8.8,15064,17,45,45.0,9,1.68,73.5
3260,21,91.8,161.7,106,HIIT,480,71,6.7,8822,33,49,58.0,3,2.11,81.6
3261,24,57.7,179.4,72,Strength,532,121,9.3,14497,36,74,36.4,7,1.64,58.7
3262,52,65.1,178.5,84,Strength,488,94,9.1,16251,60,62,40.9,4,1.32,86.6
3263,26,62.4,174.2,22,Yoga,682,121,9.3,12377,165,81,39.9,5,2.75,65.1
3264,25,68.6,177.5,86,HIIT,531,80,8.0,7679,78,83,37.1,9,3.86,93.7
3265,34,62.7,174.6,47,Strength,373,144,5.8,8612,34,56,59.8,3,2.82,46.2
3266,34,74.4,178.3,33,Strength,450,125,6.9,18272,53,78,41.6,3,3.27,69.1
3267,50,70.4,185.8,71,Yoga,233,112,8.3,3412,128,58,58.2,9,3.92,52.3
3268,49,99.3,155.5,49,HIIT,165,80,5.3,19605,118,82,41.7,9,1.46,67.2
3269,25,52.8,187.5,77,Cardio,304,74,8.4,4249,129,60,36.1,4,2.38,61.2
3270,36,57.1,156.8,73,Yoga,397,134,7.3,4239,22,55,33.6,1,2.75,88.2
3271,55,52.6,153.3,88,Strength,216,133,4.6,9873,62,77,55.7,1,1.97,50.0
3272,20,81.3,198.8,34,HIIT,366,141,7.3,14614,46,59,31.0,9,2.84,75.9
3273,22,52.7,197.8,57,Strength,248,82,4.4,10835,124,54,58.9,6,2.87,64.4
3274,30,91.8,153.0,97,Yoga,293,90,4.1,16803,49,47,42.5,5,3.53,71.1
3275,48,75.6,172.2,33,Yoga,278,113,9.3,14795,87,55,37.4,3,3.5,82.9
3276,33,76.4,159.3,76,HIIT,247,114,6.9,16441,104,55,48.5,3,1.43,61.4
3277,49,78.1,174.3,78,Yoga,564,179,7.3,17653,143,60,34.0,2,1.51,62.0
3278,39,58.5,191.5,27,Yoga,668,85,5.7,7185,34,82,32.2,7,1.67,44.6
3279,46,59.9,197.5,91,Cardio,104,112,7.3,15499,112,74,54.8,9,1.78,73.1
3280,39,65.9,181.7,38,Strength,625,125,5.0,11577,55,45,42.7,6,2.69,65.0
3281,20,79.7,167.7,51,Cardio,379,98,8.5,9152,168,82,45.5,1,1.98,88.7
3282,27,60.5,180.2,114,Cardio,598,66,8.9,19985,111,78,35.3,6,3.86,66.4
3283,59,55.8,165.6,48,HIIT,535,147,9.1,15798,100,63,31.8,8,1.35,98.2
3284,38,98.5,195.5,60,Yoga,315,98,4.6,19191,103,78,41.0,8,1.74,50.3
3285,33,51.1,193.5,94,Strength,614,91,7.3,12851,77,80,45.2,3,3.6,56.0
3286,29,90.1,177.9,64,Strength,236,85,8.9,10306,48,48,53.0,1,2.75,63.5
3287,19,89.4,166.2,32,Strength,694,146,4.8,14918,89,54,45.0,5,2.64,50.2
3288,58,64.9,164.7,46,Yoga,379,137,4.6,14484,173,61,53.5,6,2.78,98.3
3289,41,56.8,151.7,38,Strength,231,88,8.9,14093,144,60,33.5,9,1.76,78.5
3290,52,57.3,190.8,45,Strength,492,84,8.8,10165,94,65,31.9,2,3.28,40.7
3291,47,84.9,172.5,72,Yoga,580,115,6.7,17084,75,72,34.8,1,2.49,74.7
3292,47,82.1,166.3,70,HIIT,612,90,4.7,12920,64,52,53.2,7,1.13,86.9
3293,52,89.1,173.6,56,Strength,518,125,7.1,16327,81,73,52.8,2,1.53,43.1
3294,36,96.9,190.9,28,Yoga,301,61,6.4,14574,51,50,34.2,2,3.45,74.7
3295,25,84.6,156.2,111,Cardio,561,146,7.1,3568,164,74,30.9,3,2.04,62.5
3296,43,57.8,192.9,115,Yoga,301,106,6.6,19125,139,46,50.6,4,3.32,74.9
3297,57,62.2,194.9,71,Cardio,251,134,7.4,11922,79,75,55.7,7,2.99,55.2
3298,24,92.1,197.3,73,Yoga,321,88,8.4,6904,141,69,52.6,1,1.9,80.0
3299,47,60.5,169.9,22,Strength,178,165,8.6,4933,30,67,36.1,6,1.38,80.3
3300,24,53.6,160.9,115,HIIT,299,158,7.9,6509,10,65,47.5,7,3.42,72.4
3301,20,85.2,168.7,88,HIIT,198,108,5.2,6526,175,60,52.7,3,2.93,95.4
3302,18,70.1,166.6,27,Strength,312,132,6.4,7909,69,48,37.7,3,1.9,94.6
3303,53,96.0,158.8,33,Cardio,242,91,4.4,5167,85,52,45.8,2,2.57,42.9
3304,42,82.5,180.4,22,Yoga,488,89,6.7,12110,100,50,39.4,5,2.84,57.4
3305,54,54.5,173.8,43,Strength,473,74,9.8,3340,151,71,36.8,7,1.01,61.9
3306,18,97.4,193.3,32,Yoga,151,121,7.9,3514,97,80,59.1,3,3.01,43.3
3307,32,62.9,151.6,62,Strength,234,137,4.9,19795,91,80,57.4,7,2.97,71.4
3308,54,66.9,182.2,48,Strength,510,174,5.6,9724,26,68,43.4,8,1.25,41.5
3309,30,70.1,188.1,91,Yoga,569,76,4.4,6167,82,50,34.1,3,3.36,80.7
3310,57,52.6,188.0,70,HIIT,211,81,5.1,19406,65,77,51.8,1,3.48,40.2
3311,25,74.8,194.3,61,HIIT,624,175,6.9,12478,136,46,37.7,3,1.87,41.9
3312,22,56.2,186.5,50,Cardio,143,89,6.1,13963,62,60,35.1,6,1.49,90.0
3313,26,70.0,196.4,82,Yoga,496,140,5.2,11304,137,82,41.4,1,3.06,55.2
3314,18,67.5,166.6,45,Cardio,684,75,4.9,6808,155,53,45.9,9,1.37,44.9
3315,53,88.6,175.2,37,Strength,360,111,7.9,10833,57,49,32.9,3,3.57,64.0
3316,52,90.2,150.7,101,Cardio,644,67,7.3,8733,146,54,47.2,3,2.44,43.1
3317,19,57.7,150.3,76,Strength,487,123,9.1,12429,63,74,30.5,7,3.73,85.0
3318,57,68.3,162.0,26,Yoga,575,98,5.1,6907,172,51,56.8,7,2.93,69.6
3319,40,68.7,155.0,67,Yoga,509,90,9.1,13678,10,73,57.6,6,1.86,73.1
3320,26,57.6,163.0,99,Yoga,679,71,7.5,5225,50,46,52.0,7,2.4,85.2
3321,51,89.9,158.9,79,Yoga,115,92,5.6,3014,82,64,44.0,5,2.59,87.1
3322,31,85.4,151.4,52,Cardio,201,117,5.6,8768,169,48,37.6,8,3.45,48.2
3323,21,59.5,195.5,22,Strength,285,71,6.3,7458,86,72,52.3,2,3.59,56.8
3324,47,68.3,150.4,23,HIIT,124,84,6.8,4021,49,52,58.0,5,3.05,50.5
3325,48,55.3,186.8,119,Yoga,171,97,4.5,13128,148,79,34.8,9,1.88,43.2
3326,55,81.4,157.6,23,Yoga,692,107,9.1,5106,57,46,44.0,4,2.59,72.3
3327,28,56.1,195.6,61,Strength,672,141,4.7,10975,52,72,39.5,8,1.39,55.0
3328,52,99.3,194.6,28,HIIT,117,142,6.9,10862,51,55,40.7,3,1.69,49.2
3329,25,89.0,182.7,70,Yoga,669,114,6.3,12961,163,80,42.2,6,1.91,70.6
3330,20,69.5,183.6,36,HIIT,431,62,7.1,12765,113,53,58.6,8,1.22,78.0
3331,31,78.9,150.3,36,Yoga,668,158,9.3,4584,20,82,37.8,9,3.65,86.3
3332,30,95.6,199.2,116,Cardio,196,128,9.9,6942,34,45,44.8,7,1.37,41.0
3333,49,77.7,193.9,39,Cardio,111,94,4.1,3277,49,71,58.5,6,3.09,71.6
3334,51,58.7,194.8,33,HIIT,110,110,6.4,5043,34,47,44.3,6,2.52,56.0
3335,36,68.9,183.0,41,Strength,262,86,8.9,9370,93,83,55.9,6,3.5,99.5
3336,55,92.2,167.2,71,Strength,382,96,6.0,13364,115,53,31.8,9,3.22,49.4
3337,33,82.2,194.7,46,Cardio,340,169,7.9,15672,128,84,58.6,3,3.28,66.3
3338,19,82.5,164.6,62,Strength,144,144,10.0,10369,117,72,35.6,4,2.26,98.2
3339,57,93.3,178.1,22,Strength,692,75,7.9,10467,83,65,59.4,3,3.5,52.8
3340,34,94.7,155.0,107,Strength,354,151,4.7,15953,122,72,35.3,9,1.28,88.4
3341,51,96.0,196.1,113,HIIT,166,84,9.1,13551,140,68,43.3,5,2.33,54.6
3342,59,54.7,157.0,27,HIIT,141,92,9.8,17884,48,62,39.3,8,3.98,44.5
3343,33,77.2,161.2,105,Strength,483,121,8.3,11616,100,53,43.0,8,3.84,42.6
3344,55,87.0,177.9,108,Cardio,688,76,6.5,17829,172,70,37.5,9,1.25,96.9
3345,19,87.8,188.2,29,Strength,333,102,9.7,9897,177,68,59.0,7,2.72,52.8
3346,19,80.3,181.0,48,Yoga,584,89,9.8,4469,31,50,39.2,3,1.95,57.5
3347,43,58.3,161.6,59,Cardio,138,100,9.6,16836,28,56,49.6,5,3.19,98.0
3348,30,89.9,150.0,84,HIIT,110,176,6.5,9051,23,80,34.1,3,3.21,79.4
3349,48,86.0,187.9,40,Yoga,508,63,8.7,12564,118,53,54.7,2,1.0,69.3
3350,51,54.3,199.3,43,Strength,207,125,7.9,11782,52,54,46.3,3,3.54,66.1
3351,56,73.2,190.5,92,Strength,193,119,5.1,18003,64,47,59.4,9,1.67,42.9
3352,20,58.7,173.0,79,Cardio,183,68,7.2,4545,177,73,42.7,9,3.9,90.3
3353,25,66.9,195.2,45,Cardio,157,177,8.5,9665,21,51,35.9,8,3.72,85.7
3354,40,50.9,170.5,28,Strength,392,90,9.4,5907,171,70,40.4,7,1.57,45.4
3355,31,70.0,176.2,39,Strength,115,148,9.2,5731,117,52,52.1,1,2.91,61.2
3356,44,77.5,173.9,75,Cardio,576,160,4.9,17283,92,57,49.8,9,1.89,93.1
3357,46,81.0,172.4,118,Yoga,264,159,6.9,9685,32,79,53.4,2,1.31,54.2
3358,56,83.2,188.8,55,HIIT,536,178,6.9,10273,144,63,32.2,6,3.62,76.7
3359,56,91.8,176.3,55,Cardio,502,128,9.4,13898,155,66,47.4,5,1.54,69.3
3360,18,60.8,165.8,92,Yoga,485,83,4.0,15478,145,60,58.0,6,2.26,89.1
3361,34,56.0,162.9,41,Strength,237,83,8.4,13368,98,59,33.2,8,3.77,42.2
3362,58,92.6,151.9,20,HIIT,630,152,7.7,12017,51,46,32.8,8,1.23,89.0
3363,47,57.8,179.2,88,Yoga,392,173,9.5,16823,102,82,51.5,2,2.65,48.1
3364,30,98.7,161.5,92,HIIT,574,104,6.7,15621,102,65,39.5,7,2.72,40.9
3365,38,92.1,157.4,56,HIIT,561,154,7.9,10273,10,74,49.8,2,3.29,75.7
3366,36,75.0,182.7,102,HIIT,472,96,9.8,18477,88,51,46.4,1,3.48,55.5
3367,36,99.1,184.1,91,Yoga,261,117,8.5,15632,152,75,59.6,8,2.27,82.6
3368,42,54.9,187.6,115,Yoga,143,179,4.4,2342,165,79,56.7,9,3.23,68.2
3369,39,65.2,175.2,32,Strength,182,142,5.0,8940,173,48,50.3,7,3.73,76.3
3370,48,81.9,194.7,103,HIIT,638,82,8.9,19007,115,78,37.9,4,3.66,81.4
3371,34,67.5,196.8,119,Cardio,618,94,6.0,2867,55,45,37.9,7,2.51,95.6
3372,40,96.4,190.4,62,Cardio,510,122,8.2,12668,30,54,56.5,4,2.82,89.4
3373,49,53.3,181.8,56,Cardio,440,177,8.2,2170,176,74,47.6,7,3.02,69.7
3374,27,77.5,165.2,113,Yoga,188,173,10.0,10769,47,76,53.7,4,3.46,66.3
3375,27,79.5,199.1,93,Strength,329,65,6.8,10259,18,47,43.5,9,2.52,79.3
3376,53,82.6,163.7,114,Yoga,117,65,8.4,3515,29,54,33.1,5,1.34,84.0
3377,25,62.8,160.1,44,HIIT,380,179,4.3,10192,93,53,40.0,7,2.16,50.4
3378,37,68.2,172.1,112,Cardio,521,160,6.8,4198,17,61,34.8,8,3.16,42.0
3379,49,92.2,152.8,107,Yoga,437,89,5.1,19285,23,47,53.5,5,2.87,67.3
3380,31,59.7,198.9,40,Cardio,365,60,9.0,16593,71,71,51.0,1,3.26,46.0
3381,45,91.3,179.4,60,Yoga,454,122,9.0,15037,172,79,32.7,4,2.5,56.4
3382,41,78.1,177.8,92,Cardio,459,67,5.4,9755,64,48,48.6,3,1.52,75.1
3383,32,88.1,182.8,61,HIIT,316,87,5.9,10986,54,48,56.2,7,1.35,49.1
3384,39,85.7,174.9,61,Cardio,420,148,8.2,4066,158,76,50.9,6,2.44,41.7
3385,47,60.4,151.6,21,HIIT,311,92,8.4,12011,62,82,45.3,6,1.62,73.3
3386,21,78.4,180.6,87,HIIT,302,112,7.9,5907,95,55,39.4,2,3.95,68.0
3387,30,93.4,185.8,27,Yoga,252,97,10.0,17600,15,83,56.6,6,1.6,58.4
3388,40,71.6,170.8,115,Yoga,528,111,9.2,12246,53,50,42.7,8,2.7,68.1
3389,25,98.3,187.9,80,Yoga,386,137,6.5,4596,100,79,55.7,5,1.01,81.0
3390,35,72.6,161.4,33,HIIT,420,70,6.0,14658,13,76,53.5,9,1.76,46.5
3391,29,57.1,161.1,96,Strength,535,61,7.6,11330,130,67,54.5,2,1.78,55.3
3392,48,69.5,158.1,40,Strength,691,112,8.9,4621,72,81,59.7,7,3.21,87.7
3393,31,97.6,168.6,43,HIIT,595,153,6.9,12920,101,70,52.5,6,2.49,80.2
3394,51,66.0,192.4,69,HIIT,248,153,8.4,11357,90,78,31.0,6,1.04,56.0
3395,35,93.4,191.4,101,Yoga,641,127,4.1,15749,47,82,36.2,4,2.14,63.9
3396,51,94.1,169.1,64,Yoga,581,136,9.6,5841,61,55,31.1,9,2.93,47.2
3397,28,67.5,179.5,83,Yoga,425,66,8.6,16423,166,65,35.7,6,2.91,55.2
3398,58,54.2,186.0,83,Strength,128,161,6.4,6558,177,68,31.8,8,1.16,90.5
3399,29,86.2,162.1,45,Strength,358,126,6.3,14768,17,59,45.0,8,3.79,66.4
3400,32,65.6,158.4,51,HIIT,174,68,4.6,6339,114,47,30.8,4,1.74,78.4
3401,48,89.1,198.6,76,Strength,656,137,8.9,2238,172,46,44.2,5,3.67,49.6
3402,46,72.1,180.9,72,Yoga,680,175,8.6,19604,124,51,57.0,2,1.64,51.0
3403,43,74.3,199.1,52,Yoga,597,122,7.8,19152,132,49,52.5,4,2.7,96.5
3404,35,88.9,166.9,71,Yoga,515,70,4.6,9388,25,84,58.3,6,2.22,90.5
3405,49,69.1,185.2,114,Yoga,439,96,5.6,12426,27,73,36.8,2,2.74,87.4
3406,39,72.2,161.1,37,Yoga,407,73,6.8,9617,43,76,45.9,2,2.49,59.8
3407,55,68.8,163.1,54,Cardio,340,78,5.6,10082,141,74,39.6,7,1.01,73.8
3408,34,68.4,175.6,31,HIIT,352,67,6.6,9579,136,52,44.8,5,2.05,69.5
3409,40,76.3,166.0,70,HIIT,319,66,5.4,15922,70,76,46.7,3,1.03,97.4
3410,41,90.4,158.4,108,Strength,496,118,6.1,8456,55,46,31.1,3,3.05,54.4
3411,25,68.1,163.1,114,Yoga,435,122,7.9,4439,158,54,37.0,7,3.56,96.8
3412,58,76.2,151.8,29,Cardio,128,66,9.4,12019,86,81,51.1,3,2.15,82.4
3413,23,83.5,185.2,71,Yoga,593,179,6.3,12065,132,47,53.2,5,2.57,64.8
3414,22,63.5,174.6,53,Yoga,601,114,8.2,17235,175,67,47.1,2,1.2,56.0
3415,46,63.9,154.7,86,Strength,253,62,4.8,14499,82,78,38.1,3,2.16,85.4
3416,45,96.7,158.6,58,Cardio,330,126,7.2,10391,95,62,42.2,4,1.42,89.4
3417,28,86.2,155.1,27,Cardio,201,77,9.5,10369,90,77,32.9,1,1.19,61.5
3418,18,78.9,180.6,115,HIIT,276,104,4.2,7542,173,77,58.6,4,1.52,50.3
3419,36,82.4,154.7,48,Yoga,331,156,5.6,11122,143,61,56.1,4,3.61,69.5
3420,26,51.5,187.7,41,Cardio,111,160,4.8,13928,176,50,32.0,3,3.95,68.1
3421,44,80.9,151.0,103,HIIT,285,151,7.2,4036,166,57,35.0,9,3.64,83.5
3422,51,75.5,162.5,89,Cardio,365,95,8.1,11677,164,65,47.4,3,3.91,98.4
3423,21,77.3,194.5,80,Yoga,234,75,4.3,7550,78,75,37.0,2,3.19,71.9
3424,53,68.0,185.9,62,HIIT,130,138,4.4,6263,146,65,58.0,7,1.48,83.9
3425,35,54.1,153.6,68,Cardio,555,88,9.2,17044,161,77,52.7,9,2.69,61.0
3426,32,59.7,191.1,48,Strength,358,118,6.7,14280,156,72,38.2,6,3.19,76.0
3427,30,97.5,174.7,100,Cardio,203,77,6.8,12107,106,50,30.2,5,2.54,46.9
3428,36,70.4,192.3,50,Yoga,530,108,9.7,8326,132,52,54.0,1,2.66,88.9
3429,23,73.3,180.0,72,Strength,481,169,5.9,15891,167,57,42.7,3,2.76,60.7
3430,29,52.6,184.1,53,Cardio,568,105,9.4,13126,177,78,49.3,9,2.4,44.8
3431,54,51.9,199.7,57,Cardio,612,142,9.8,11028,128,84,38.6,8,1.87,99.4
3432,34,85.9,161.6,76,HIIT,306,88,5.5,9721,41,66,34.3,9,2.91,94.1
3433,40,76.9,181.2,23,Yoga,546,129,7.1,18689,122,45,50.3,8,1.16,51.8
3434,43,75.4,173.0,21,Cardio,188,168,7.2,9123,74,57,43.5,1,1.51,61.8
3435,46,62.2,152.0,31,Cardio,294,109,9.2,7812,171,45,37.1,8,3.78,96.2
3436,50,87.2,150.7,54,Cardio,513,170,5.8,5344,94,54,34.1,8,2.47,87.8
3437,44,58.4,156.0,89,Yoga,221,114,8.8,3208,168,49,47.4,5,3.47,94.4
3438,42,59.5,182.5,91,Strength,561,86,9.8,3971,68,64,51.8,6,3.18,73.8
3439,27,73.0,178.4,40,Yoga,215,66,9.0,3113,35,57,38.5,2,1.96,54.6
3440,40,64.3,177.7,80,HIIT,295,150,9.5,2983,159,81,52.1,1,3.41,53.6
3441,38,62.4,151.6,54,HIIT,135,142,8.3,13502,171,54,35.5,8,1.27,71.5
3442,38,82.3,173.5,67,Yoga,166,140,9.4,12963,130,47,40.2,7,3.62,95.4
3443,30,82.5,196.2,34,Cardio,380,100,5.0,12354,22,78,52.3,4,3.04,77.9
3444,54,91.2,169.9,90,Cardio,578,70,8.3,4127,64,78,49.8,7,3.78,42.1
3445,50,70.9,181.2,34,Strength,110,64,8.4,2560,145,74,38.1,2,3.69,73.6
3446,41,53.7,189.0,25,Yoga,421,125,6.6,8652,159,81,33.7,2,2.14,76.5
3447,28,63.7,189.2,100,Yoga,339,170,4.5,12001,65,48,31.3,7,3.57,74.9
3448,34,99.0,176.0,87,Cardio,159,115,7.7,10482,93,78,55.1,3,2.69,81.5
3449,21,79.8,192.9,41,HIIT,661,71,4.3,14829,158,76,32.3,6,1.47,57.6
3450,42,85.5,169.6,51,HIIT,264,101,6.3,3909,107,65,33.4,7,3.49,48.6
3451,47,50.4,194.4,41,Strength,288,165,6.4,17099,103,68,37.1,7,3.72,85.0
3452,26,75.9,162.0,46,Strength,586,175,10.0,9230,143,53,43.4,4,1.25,51.8
3453,38,51.9,164.0,34,HIIT,191,134,5.8,14881,44,68,53.7,3,3.79,46.8
3454,37,78.5,152.7,63,Yoga,388,69,8.9,19812,164,69,37.4,1,2.8,61.6
3455,36,96.0,189.8,105,Strength,608,87,4.3,19331,135,80,46.3,7,1.08,90.0
3456,36,98.4,170.9,111,Cardio,174,66,7.2,12719,122,52,32.7,9,2.63,44.9
3457,29,77.0,161.5,28,Yoga,656,73,7.2,3348,177,73,43.9,1,3.39,51.7
3458,54,72.9,161.6,53,Cardio,527,136,7.8,10572,23,69,35.3,5,2.6,68.5
3459,59,97.3,195.1,119,Strength,484,128,8.9,11896,83,79,36.3,4,3.12,57.3
3460,34,83.7,191.7,92,HIIT,152,120,8.6,2309,61,82,41.0,2,3.64,83.3
3461,54,53.2,177.7,34,Strength,274,110,8.6,7789,115,72,52.8,7,3.61,80.5
3462,56,73.3,180.8,81,HIIT,678,101,6.6,11690,49,63,52.3,7,1.54,90.6
3463,45,62.0,173.7,64,Yoga,573,67,8.4,13086,52,76,42.4,8,2.28,52.2
3464,58,73.5,169.6,103,Strength,460,109,6.9,8568,121,81,33.6,3,1.33,78.9
3465,52,72.8,195.8,91,Strength,369,60,4.4,15453,12,72,38.4,6,2.79,86.5
3466,35,79.1,156.3,77,Strength,506,128,9.3,10852,152,79,45.2,4,3.86,43.8
3467,31,67.8,170.9,111,Yoga,223,70,9.3,12264,104,52,56.1,3,1.55,42.2
3468,52,58.2,167.2,38,Cardio,475,175,5.9,18049,148,67,59.0,4,2.21,73.6
3469,58,75.2,174.9,35,Cardio,491,166,9.5,13628,176,84,49.1,1,3.86,75.3
3470,24,91.5,172.9,94,HIIT,281,107,8.5,4142,28,67,40.5,7,3.25,63.6
3471,58,83.2,175.9,27,Strength,135,69,6.4,16843,157,76,50.8,7,1.21,42.2
3472,30,66.9,157.0,52,Cardio,311,74,6.0,18175,65,54,40.1,7,2.29,64.1
3473,35,96.8,175.7,93,Yoga,233,162,9.9,11797,87,61,48.8,2,3.96,78.5
3474,54,95.6,162.1,37,Strength,590,106,8.3,15487,127,79,37.3,1,2.36,82.1
3475,30,60.5,159.2,54,HIIT,537,152,6.3,16825,141,79,38.0,9,2.89,69.6
3476,53,52.0,153.2,62,Cardio,145,84,7.9,12142,18,47,32.3,2,3.1,71.5
3477,48,87.1,188.1,69,Yoga,500,171,7.4,2458,162,80,42.6,5,2.99,80.4
3478,19,91.4,171.4,22,Yoga,587,65,7.1,9580,58,73,48.5,5,2.56,67.0
3479,33,98.4,181.3,110,HIIT,531,70,7.9,18721,164,71,53.7,8,1.4,55.8
3480,26,94.5,186.4,78,Cardio,527,76,7.2,17298,37,75,54.3,1,3.13,53.4
3481,26,80.0,184.0,47,Strength,671,74,7.9,14135,25,78,59.8,7,3.8,85.2
3482,55,76.5,173.5,65,Yoga,616,75,9.4,9380,96,56,32.6,3,3.83,69.3
3483,28,51.4,169.4,83,HIIT,561,115,10.0,6020,177,81,44.8,2,2.78,77.4
3484,39,62.3,168.8,89,Yoga,280,125,8.3,7643,92,69,45.6,5,2.48,68.3
3485,50,73.0,182.0,66,Yoga,244,95,9.6,19326,43,46,54.1,4,2.0,89.1
3486,53,81.4,174.7,33,Cardio,364,142,9.2,18729,147,74,38.0,9,1.31,69.8
3487,40,77.9,192.5,26,Cardio,505,97,5.8,10516,10,53,32.1,1,3.65,99.3
3488,51,87.1,193.7,93,Strength,583,173,9.6,8610,75,67,39.4,3,1.41,54.6
3489,26,64.0,158.5,98,Yoga,581,144,4.4,13804,124,53,59.5,3,1.86,48.3
3490,41,78.2,156.8,50,HIIT,336,134,6.0,9816,154,64,57.0,4,3.22,62.4
3491,25,54.4,181.5,112,Yoga,624,164,7.8,13932,56,45,41.9,7,3.11,95.1
3492,24,70.7,165.1,100,HIIT,438,62,7.2,18642,33,83,56.3,5,3.04,91.1
3493,53,87.5,150.9,70,Yoga,367,157,7.3,19494,113,67,31.0,6,3.23,54.8
3494,35,84.7,194.4,48,HIIT,365,77,8.8,8487,38,62,39.4,3,2.63,76.0
3495,20,99.5,161.3,34,Yoga,627,138,5.2,19204,81,76,51.8,5,1.46,75.3
3496,45,63.9,196.5,109,Yoga,191,148,9.9,7988,95,53,36.6,2,4.0,57.6
3497,23,74.9,185.9,95,Strength,347,113,6.6,7635,113,55,36.0,4,3.68,54.1
3498,38,66.5,188.1,44,Cardio,118,173,9.7,9093,150,45,55.9,3,2.29,63.4
3499,45,72.0,160.1,80,Cardio,489,174,6.3,6604,165,55,48.5,3,2.59,87.3
3500,57,92.8,161.7,60,HIIT,487,138,7.6,19947,142,77,59.7,4,2.18,51.5
3501,18,84.2,176.1,88,Yoga,194,153,6.7,11399,83,74,34.0,8,2.91,66.7
3502,53,94.1,158.6,23,Yoga,529,76,8.1,3839,146,49,40.7,8,3.19,68.9
3503,38,60.2,165.3,76,Cardio,136,141,5.1,9675,151,45,39.3,1,1.69,96.3
3504,52,93.7,166.1,50,HIIT,492,154,6.4,13544,111,54,56.4,5,2.3,58.2
3505,30,53.0,158.0,22,Strength,672,173,4.4,10001,147,57,37.7,2,2.92,41.2
3506,27,94.4,160.3,86,Strength,390,166,7.6,11575,170,71,40.6,6,3.96,81.6
3507,27,66.5,189.4,109,Strength,402,141,9.8,4306,84,52,34.3,3,1.97,85.3
3508,30,65.7,158.4,69,Yoga,500,178,4.3,16230,49,72,53.3,9,3.24,82.2
3509,54,75.6,151.4,36,HIIT,443,158,8.0,12664,143,46,37.1,9,2.04,82.0
3510,55,97.0,181.5,79,Cardio,617,72,8.7,17114,26,56,32.0,8,1.28,69.0
3511,41,52.4,198.8,93,Yoga,476,122,5.3,13159,173,71,43.1,2,3.31,41.1
3512,19,67.6,166.6,85,Yoga,264,73,5.6,15299,79,57,41.7,2,2.95,83.8
3513,39,92.8,155.9,107,Strength,112,118,5.2,19344,70,66,35.3,2,2.54,96.2
3514,34,69.8,178.5,94,HIIT,124,95,5.8,10629,120,84,34.0,5,3.03,49.4
3515,53,60.0,195.3,43,HIIT,222,77,4.7,2455,92,59,56.9,9,3.64,44.1
3516,31,71.2,189.2,118,Strength,228,64,6.2,11761,33,75,32.0,7,3.27,55.9
